product_id,gender,category,sub_category,product_type,colour,usage,title,image_url,image_path
57501,men,footwear,sandal,sandals,beige,casual,Lee Cooper Men Light cocoa Sandals,http://assets.myntassets.com/v1/images/style/properties/Lee-Cooper-Men-Khaki-Sandals_ae939350de06c0bd99f50d9de1f48635_images.jpg,data/images/57501.jpg
2828,men,footwear,shoes,shoes,blue,casual,Lee Cooper Men's LC Casual Denim Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/d8fbc6ec5c348077864f687febb98cca_images.jpg,data/images/2828.jpg
13685,men,footwear,shoes,shoes,black,casual,ADIDAS Men Dash Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/1a7a0ee63554920e1445cb3e7431f7d7_images.jpg,data/images/13685.jpg
26562,men,footwear,shoes,shoes,brown,casual,Lee Cooper Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/4cd68564db2e7a0b1bbbd8def671f534_images.jpg,data/images/26562.jpg
3300,men,footwear,shoes,shoes,black,sports,Asics Men's Gel Cushioning Black Yellow Shoe,http://assets.myntassets.com/v1/images/style/properties/c57b44b0582da012445b913bf8d80be4_images.jpg,data/images/3300.jpg
20695,men,footwear,shoes,shoes,blue,casual,Buckaroo Men Bello Blue Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/e6d5c6f61d04b842531936f3f73dc4e1_images.jpg,data/images/20695.jpg
6440,men,footwear,shoes,shoes,black,casual,Lotto Men's Calcetto Black Brown Shoe,http://assets.myntassets.com/v1/images/style/properties/5b54a388987f652667b258f4480b2a13_images.jpg,data/images/6440.jpg
7592,men,footwear,shoes,shoes,blue,sports,Nike Men's Dunk Low Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/0bbe0e10638aa98ff6f42fbffd30c1a2_images.jpg,data/images/7592.jpg
24463,men,footwear,shoes,shoes,brown,casual,Numero Uno Men Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/3451aaaa1af1333806711b8a40c68b16_images.jpg,data/images/24463.jpg
32506,men,footwear,sandal,sandals,brown,casual,Franco Leone Men Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/fdd49471c5869b89864be7a64f46538e_images.jpg,data/images/32506.jpg
3556,men,footwear,shoes,shoes,brown,casual,Skechers Men Dark Brown Lifestyle Shoe,http://assets.myntassets.com/v1/images/style/properties/2053807e903d6257ecb31457c0187737_images.jpg,data/images/3556.jpg
6818,men,footwear,flip flops,flops,red,casual,Timberland Men's Grn Thng Red Flip Flop,http://assets.myntassets.com/v1/images/style/properties/699a744978514f56207a916e8f51dcc1_images.jpg,data/images/6818.jpg
30251,men,footwear,flip flops,flops,green,casual,Numero Uno Men Green Flip Flops,http://assets.myntassets.com/v1/images/style/properties/c54d2b6b2829a69f78eb59fff0ed0e66_images.jpg,data/images/30251.jpg
8982,men,footwear,shoes,shoes,white,casual,Puma Men Evo Ducati Lo White Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/7bb4c08f6dcc4fd9192f71741e898ef8_images.jpg,data/images/8982.jpg
54526,men,footwear,shoes,shoes,white,sports,F Sports Men White Zero Gravity Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Zero-Gravity-Sports-Shoes_9626c504719dea085190a02f61246386_images.jpg,data/images/54526.jpg
35511,men,footwear,flip flops,flops,black,casual,Bata Men Lite Black Flip Flops,http://assets.myntassets.com/v1/images/style/properties/0affca87e3aba56fdcde8c2c1707c106_images.jpg,data/images/35511.jpg
37246,men,footwear,shoes,shoes,charcoal,casual,United Colors of Benetton Men Charcoal Shoes,http://assets.myntassets.com/v1/images/style/properties/1145142948361b0a1e1fbf5a6012c594_images.jpg,data/images/37246.jpg
2817,men,footwear,shoes,shoes,black,casual,Lee Cooper Men's Casual Leather Black Shoe,http://assets.myntassets.com/v1/images/style/properties/3236b8ebf59620600dab8e1fbe8fd01f_images.jpg,data/images/2817.jpg
33847,men,footwear,shoes,shoes,white,casual,Puma Men Future Cat White Shoes,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Future-Cat-White-Shoes_582426f358a2de021996e86cfe3fd737_images.jpg,data/images/33847.jpg
2219,men,footwear,shoes,shoes,black,casual,ADIDAS Men's Black Shoe,http://assets.myntassets.com/v1/images/style/properties/11638bf2032ce289f91e53f6696594ed_images.jpg,data/images/2219.jpg
34850,men,footwear,shoes,shoes,white,sports,ADIDAS Men Falcon Elite White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/963388d780f1becd69c93ab0d2f942a6_images.jpg,data/images/34850.jpg
22109,men,footwear,shoes,shoes,white,sports,Reebok Men White Acciomax II Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/921f8ec9c2de2e7e7d511d47cb90c290_images.jpg,data/images/22109.jpg
49060,men,footwear,shoes,shoes,black,casual,Flying Machine Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/748aaedd07c35e5681e58e8cfc232675_images.jpg,data/images/49060.jpg
31946,men,footwear,shoes,shoes,grey,casual,Nike Men Avid Grey Shoes,http://assets.myntassets.com/v1/images/style/properties/860c3801d65995ce20b695cf1aea1a17_images.jpg,data/images/31946.jpg
54519,men,footwear,shoes,shoes,navy blue,casual,F Sports Men Navy Blue Vito Shoes,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-Navy-Blue-Vito-Sports-Shoes_47eee676e62fa156ca3f96052ee2b26c_images.jpg,data/images/54519.jpg
3569,men,footwear,sandal,sandals,brown,casual,ADIDAS Mens Lightbone Brown Sandal,http://assets.myntassets.com/v1/images/style/properties/dfc72752bea77607827945515d2d238c_images.jpg,data/images/3569.jpg
18404,men,footwear,shoes,shoes,brown,casual,Skechers Men USA Brown Shoe,http://assets.myntassets.com/v1/images/style/properties/d954c9d70790069ca29f9346d28c1a94_images.jpg,data/images/18404.jpg
9053,men,footwear,shoes,shoes,grey,sports,ADIDAS Men Duramo 3 M Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/0ebc15dcb00d4f2315f8341ee05b19a7_images.jpg,data/images/9053.jpg
23679,men,footwear,shoes,shoes,black,casual,Red Tape Men Mocassins Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/fe190c0bcadd3318af38d63b93a9b40e_images.jpg,data/images/23679.jpg
17814,men,footwear,shoes,shoes,black,casual,Lee Cooper Men  Black Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/66378e03115ef568fb9c485f5314738f_images.jpg,data/images/17814.jpg
17028,men,footwear,flip flops,flops,grey,casual,GAS Men Grey Pine Flip Flops,http://assets.myntassets.com/v1/images/style/properties/GAS-Men-Grey-Pine-Flip-Flops_5dac07de3758240986c732d060087771_images.jpg,data/images/17028.jpg
38655,men,footwear,shoes,shoes,white,sports,Nike Men Air Impetus II White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/9f6bc97599ce07ebdf3e1ee8452651fc_images.jpg,data/images/38655.jpg
23813,men,footwear,flip flops,flops,black,casual,Puma Men Jiff Black Flip Flops,http://assets.myntassets.com/v1/images/style/properties/fd5ec1e4e38ed0b81635af27cca0e585_images.jpg,data/images/23813.jpg
27640,men,footwear,shoes,shoes,grey,sports,Reebok Men Grey Premier Trinity Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/658ea44bbbf88b14adad0e0b59c2197b_images.jpg,data/images/27640.jpg
28608,men,footwear,shoes,shoes,white,sports,Nike Men Dart VII Leather White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/06ba34f3cad51f867551ef7860e55f08_images.jpg,data/images/28608.jpg
41452,men,footwear,shoes,shoes,white,casual,Lee Cooper Men White Shoes,http://assets.myntassets.com/v1/images/style/properties/b108d9994e0371f64073b44b2669a79d_images.jpg,data/images/41452.jpg
3594,men,footwear,shoes,shoes,white,casual,Converse Men's Chuck Taylor Print OX White Canvas Shoe,http://assets.myntassets.com/v1/images/style/properties/894464418a042a27101effb0c4e5e17b_images.jpg,data/images/3594.jpg
34633,men,footwear,shoes,shoes,black,sports,Lotto Men Dolce Vita II Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/23992bccfebfa3bb0e9b3716ccb45abc_images.jpg,data/images/34633.jpg
50376,men,footwear,shoes,shoes,black,casual,Woodland Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/b461fc48013e9b45540fe64e99188c9d_images.jpg,data/images/50376.jpg
39910,men,footwear,shoes,shoes,blue,sports,ADIDAS Men Blue & Red F10 Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/3c3bda51fa73d8d10ae31bdf79bcbbec_images.jpg,data/images/39910.jpg
44544,men,footwear,sandal,sandals,black,casual,Coolers Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/a534fc3afe0802b1a9d84e28a34104aa_images.jpg,data/images/44544.jpg
25573,men,footwear,shoes,shoes,white,sports,FILA Men Trempet White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/9e6734638199831640f4ff2252b5e086_images.jpg,data/images/25573.jpg
44776,men,footwear,shoes,shoes,black,casual,Lotto Men Black Dolce Vita Shoes,http://assets.myntassets.com/v1/images/style/properties/bbdb227514bbad61c52c463df7e226eb_images.jpg,data/images/44776.jpg
58329,men,footwear,flip flops,flops,red,casual,Lotto Men Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Lotto-Men-Red-Flip-Flops_504feb7f72ee222980ee2e6e3526e80a_images.jpg,data/images/58329.jpg
3560,men,footwear,shoes,shoes,white,casual,Skechers Men Off White Lifestyle Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/e128f17c7a01b1478604f96915dc408b_images.jpg,data/images/3560.jpg
5697,men,footwear,shoes,shoes,black,casual,Skechers Men Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/Skechers-Mens-Midnight-Choco-Shoe_04bfd375a9dc8a3ddcf8d4a61604681d_images.jpg,data/images/5697.jpg
4577,men,footwear,shoes,shoes,red,sports,Nike Men's Mercurial Vic Pink Shoe,http://assets.myntassets.com/v1/images/style/properties/02e75f751ca7d599f0187051c4fde10e_images.jpg,data/images/4577.jpg
44782,men,footwear,shoes,shoes,white,sports,Lotto Men White Los Angeles II Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/7d8732d78a1af4ef6482bbad516358dd_images.jpg,data/images/44782.jpg
53735,men,footwear,shoes,shoes,brown,casual,Puma Men Brown Vintage Ferrari Shoes,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Brown-Vintage-Ferrari-Casual-Shoes_b9fd2ef51fa25279915165c5df88154b_images.jpg,data/images/53735.jpg
40322,men,footwear,shoes,shoes,white,sports,ADIDAS Men White Sparta Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/f277dbded1640eaa4ca85c4b8d4ca101_images.jpg,data/images/40322.jpg
14496,men,footwear,shoes,shoes,grey,casual,Flying Machine Men Casual Grey Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/e049a003fb6a4def8cce97f6ff7e0cc7_images.jpg,data/images/14496.jpg
4113,men,footwear,shoes,shoes,white,casual,Fila Men's Bruno White Shoe,http://assets.myntassets.com/v1/images/style/properties/7f46e61a64650eab8464bdbb5f8349a9_images.jpg,data/images/4113.jpg
26554,men,footwear,shoes,shoes,blue,casual,ID Men Blue Shoes,http://assets.myntassets.com/v1/images/style/properties/f49e87ba6c03e16135b2e79da78dc5b8_images.jpg,data/images/26554.jpg
42011,men,footwear,sandal,sandals,grey,casual,Estd. 1977 Men Grey Sandals,http://assets.myntassets.com/v1/images/style/properties/b6e0c18ec68cef8f678044abcb9da69f_images.jpg,data/images/42011.jpg
1653,men,footwear,shoes,shoes,brown,sports,Reebok Men's Ventilator Ubiq Shoe,http://assets.myntassets.com/v1/images/style/properties/349e9cdd07258c3f4254065dcad69c3e_images.jpg,data/images/1653.jpg
56411,men,footwear,sandal,sandals,brown,casual,GAS Men Brown Savana Sandals,http://assets.myntassets.com/v1/images/style/properties/GAS-Men-Brown-Savana-Sandals_9f858aea5701fd4ea8b5aa550e9c4cf7_images.jpg,data/images/56411.jpg
23489,men,footwear,shoes,shoes,black,sports,FILA Men Forza 11 Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/8a6a6a780165d16b0371e34f63f6b23f_images.jpg,data/images/23489.jpg
31970,men,footwear,shoes,shoes,black,sports,Nike Men Lengo Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/721c5675ac5e1e58e2b864aa122c12df_images.jpg,data/images/31970.jpg
44749,men,footwear,shoes,shoes,grey,casual,Globalite Men Grey Tracker Shoes,http://assets.myntassets.com/v1/images/style/properties/6e61b750f76a4dccfc376634ecfacb49_images.jpg,data/images/44749.jpg
57950,men,footwear,shoes,shoes,brown,formal,Clarks Men Brown Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Brown-Formal-Shoes_cae81cf723ab38cd1a0921981bba2a05_images.jpg,data/images/57950.jpg
20802,men,footwear,shoes,shoes,white,sports,Fila Men Racer White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/89f6d664a27c88ebf7d6fc3498875fb9_images.jpg,data/images/20802.jpg
9091,men,footwear,shoes,shoes,maroon,casual,Buckaroo Men Amigo Maroon Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/f2b68e6b400d4610c64eea0c9fbacff0_images.jpg,data/images/9091.jpg
5238,men,footwear,flip flops,flops,brown,casual,Reebok Men's Lazor Brown Flip Flop,http://assets.myntassets.com/v1/images/style/properties/973dc13e58cef052ab4e9d1036c9081a_images.jpg,data/images/5238.jpg
57508,men,footwear,sandal,sandals,brown,casual,Lee Cooper Men Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Lee-Cooper-Men-Brown-Sandals_3e54af924a452a138ad5aa43aae892f0_images.jpg,data/images/57508.jpg
8527,men,footwear,sandal,sandals,black,casual,Nike Men Nike air embark Black Sandals,http://assets.myntassets.com/v1/images/style/properties/06a3443ee9b68ccb63036dd65b797852_images.jpg,data/images/8527.jpg
28637,men,footwear,shoes,shoes,black,sports,Nike Men Air Relentless Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/25dbd0bcceab68a7ab398c8a582094f6_images.jpg,data/images/28637.jpg
2821,men,footwear,sandal,sandals,brown,formal,Lee Cooper Men Formal Leather Brown Sandal,http://assets.myntassets.com/v1/images/style/properties/d7c47ca9f2381f2467cd89d19e70af3a_images.jpg,data/images/2821.jpg
11913,men,footwear,sandal,sandals,black,casual,Franco Leone Men Casual Black Sandals,http://assets.myntassets.com/v1/images/style/properties/0f2519ae8f147ea7406e11586c49a12b_images.jpg,data/images/11913.jpg
9401,men,footwear,shoes,shoes,blue,sports,Nike Men Lunarswi + 2 Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/e156531b242b0b2f63b6c9f3eaf3dfb5_images.jpg,data/images/9401.jpg
17822,men,footwear,shoes,shoes,black,formal,Lee Cooper Men  Black Formal Shoe,http://assets.myntassets.com/v1/images/style/properties/a1c9a53125108ea6f659900cfdfe47c5_images.jpg,data/images/17822.jpg
3309,men,footwear,shoes,shoes,white,sports,Asics Men's Gel Challenger 8 Tennis White Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/ce37a8630a47c6d3e9c2ec47c73cf003_images.jpg,data/images/3309.jpg
23825,men,footwear,flip flops,flops,brown,casual,Puma Men Java Brown Flip Flops,http://assets.myntassets.com/v1/images/style/properties/005203199ea23de3f97959be14c2533c_images.jpg,data/images/23825.jpg
38663,men,footwear,shoes,shoes,black,sports,Nike Men Downshifter Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/2c5347917d3e4889a799bc3cb28329b4_images.jpg,data/images/38663.jpg
40779,men,footwear,flip flops,flops,brown,casual,Quiksilver Men Brown Flip Flops,http://assets.myntassets.com/v1/images/style/properties/93422bef704ee5830c23f615bc89fa32_images.jpg,data/images/40779.jpg
1806,men,footwear,sandal,sandals,brown,casual,Quechua Men Arpenaz Brown Sandal,http://assets.myntassets.com/v1/images/style/properties/1e404f8311c96db483657b8ef4113d56_images.jpg,data/images/1806.jpg
6811,men,footwear,shoes,shoes,red,casual,Timberland Men's Ox Maroon Red Shoe,http://assets.myntassets.com/v1/images/style/properties/a3fc5944d6fbe2b7f705c72ce9a6beb9_images.jpg,data/images/6811.jpg
30258,men,footwear,shoes,shoes,brown,casual,Red Tape Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/2f78b25ddf5bb5b6a5fe35d68074f420_images.jpg,data/images/30258.jpg
17026,men,footwear,flip flops,flops,blue,casual,Gas Men Beach Flip Flops,http://assets.myntassets.com/v1/images/style/properties/1d6742e11f1176b43883efc4cd27ceca_images.jpg,data/images/17026.jpg
1654,men,footwear,shoes,shoes,white,sports,Reebok Men's Frisker LP Shoe,http://assets.myntassets.com/v1/images/style/properties/271493f761fcb4583542bad929fb3d99_images.jpg,data/images/1654.jpg
14491,men,footwear,shoes,shoes,black,casual,Flying Machine Men Casual Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/a0743752a7eca3ee0cf69e312a52c4d6_images.jpg,data/images/14491.jpg
4114,men,footwear,sandal,sandals,black,casual,Fila Men Obsidian Black Sandal,http://assets.myntassets.com/v1/images/style/properties/899733c446d42173fdb9ade7481ddb5e_images.jpg,data/images/4114.jpg
42016,men,footwear,shoes,shoes,silver,sports,ADIDAS Men Silver Phaedra Shoes,http://assets.myntassets.com/v1/images/style/properties/1551909acce98338ec85e55a32b04f47_images.jpg,data/images/42016.jpg
26553,men,footwear,shoes,shoes,blue,casual,ID Men Blue Shoes,http://assets.myntassets.com/v1/images/style/properties/a02747a571130ca2d2aa6f491d8b5fc2_images.jpg,data/images/26553.jpg
44785,men,footwear,shoes,shoes,white,sports,Lotto Men L500 FG White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/b76ddd2010ef12c342439f3491f56b73_images.jpg,data/images/44785.jpg
40325,men,footwear,shoes,shoes,white,sports,ADIDAS Men White Sport Shoes,http://assets.myntassets.com/v1/images/style/properties/01840a251f73babcc28a2c5bdef65ebc_images.jpg,data/images/40325.jpg
54517,men,footwear,shoes,shoes,white,sports,F Sports Men White Bratt Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Bratt-Sports-Shoes_23e61fa2aeee5c1b6f8636b3135c9371_images.jpg,data/images/54517.jpg
30260,men,footwear,shoes,shoes,black,casual,Red Tape Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/0fb65c93f7960b36fea651ab805b13be_images.jpg,data/images/30260.jpg
3567,men,footwear,shoes,shoes,silver,sports,ADIDAS Men's Silver White Running Shoe,http://assets.myntassets.com/v1/images/style/properties/7210fc2b108553e1603a5ba8d5dcf0e5_images.jpg,data/images/3567.jpg
23677,men,footwear,sandal,sandals,brown,casual,Red Tape Men Cross Band Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/ac888d198ff6db5fbee75f6811915cf7_images.jpg,data/images/23677.jpg
35712,men,footwear,shoes,shoes,grey,sports,Nike Men Dual Fusion TR III Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/20350a3f6fcaf11905c3609af9ec92a4_images.jpg,data/images/35712.jpg
15315,men,footwear,shoes,shoes,black,sports,ADIDAS Men Eqt Nitro Fashion Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/647fa9a687c2975ac72e2071b48f627f_images.jpg,data/images/15315.jpg
5690,men,footwear,shoes,shoes,black,casual,Skechers Men Valence Envoy Black Shoe,http://assets.myntassets.com/v1/images/style/properties/7bcc64e12b3d947664ca4bb7782cd52f_images.jpg,data/images/5690.jpg
24452,men,footwear,shoes,shoes,white,sports,Nike Men White Court Shuttle IV Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/e857ada015878612dbcccdb71da818e1_images.jpg,data/images/24452.jpg
44771,men,footwear,shoes,shoes,grey,casual,Globalite Men Navy Blue Skid Shoes,http://assets.myntassets.com/v1/images/style/properties/07305f0c9d358c32b52a1d3715787121_images.jpg,data/images/44771.jpg
31948,men,footwear,shoes,shoes,blue,sports,Nike Men Air Pegasus Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/9afbca0c8bb6cab7154767902b9bfaf0_images.jpg,data/images/31948.jpg
34634,men,footwear,shoes,shoes,brown,casual,Lotto Men Brown Fella Tres Shoes,http://assets.myntassets.com/v1/images/style/properties/d11cef6a5c018893e354faaf57ea6dcb_images.jpg,data/images/34634.jpg
25574,men,footwear,shoes,shoes,black,sports,FILA Men Trempet Black & White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/70e34aec928c9a25bbb87089725acb41_images.jpg,data/images/25574.jpg
33849,men,footwear,shoes,shoes,blue,casual,Puma Men Blue Shoes,http://assets.myntassets.com/v1/images/style/properties/0590736a280676ea2cd2b55107484776_images.jpg,data/images/33849.jpg
57530,men,footwear,shoes,shoes,black,casual,Provogue Men Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/Provogue-Men-Black-Casual-Shoes_b15379def0848cfdc89755f9c535f303_images.jpg,data/images/57530.jpg
41455,men,footwear,sandal,sandals,grey,casual,Lee Cooper Men Grey Sandals,http://assets.myntassets.com/v1/images/style/properties/788847bb37bf3ba404eeebcb290c8746_images.jpg,data/images/41455.jpg
32508,men,footwear,sandal,sandals,brown,casual,Franco Leone Men Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/5cde18c17d3878b63ca0e4f8f336c28e_images.jpg,data/images/32508.jpg
6816,men,footwear,shoes,shoes,brown,casual,Timberland Men's Desert Walnut Brown Shoe,http://assets.myntassets.com/v1/images/style/properties/b17cd3ff530b6f1250dfb0abda96c998_images.jpg,data/images/6816.jpg
3558,men,footwear,shoes,shoes,brown,casual,Skechers Men's Brown Casual Lifestyle Shoe,http://assets.myntassets.com/v1/images/style/properties/3b05935a6cb549695767b9ad514af8b0_images.jpg,data/images/3558.jpg
54528,men,footwear,shoes,shoes,white,casual,F Sports Men White Charger Shoes,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Charger-Sports-Shoes_eabaab9bccfc72fd0b0abddf314fcd26_images.jpg,data/images/54528.jpg
37248,men,footwear,shoes,shoes,brown,casual,United Colors of Benetton Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/9b0d6e5c4d9caf019a8bbadc7495a92e_images.jpg,data/images/37248.jpg
23822,men,footwear,flip flops,flops,red,casual,Puma Men Breeze Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/982e0bf3c351aa407d629531c0a249cc_images.jpg,data/images/23822.jpg
38664,men,footwear,shoes,shoes,grey,casual,Nike Men Liteforce Grey Shoes,http://assets.myntassets.com/v1/images/style/properties/eb126f408e5752b645b19578f12bfeb0_images.jpg,data/images/38664.jpg
24835,men,footwear,shoes,shoes,brown,casual,Rockport Men Brown Cashaw Camel Suede Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/Rockport-Men-Brown-CASHAW-CAMEL-SUEDE-Casual-Shoes_47d67001cd53547df2c7b5f9820fc63f_images.jpg,data/images/24835.jpg
49435,men,footwear,shoes,shoes,blue,casual,Vans Men Blue Shoes,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Blue-Chukka-Boot-Shoes_678a3cfded1ec1bcceca587f6776a926_images.jpg,data/images/49435.jpg
26598,men,footwear,shoes,shoes,white,sports,Puma Men Faas 300 White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/bd7373a9df659f9dad4eded5a7c0bb90_images.jpg,data/images/26598.jpg
34861,men,footwear,shoes,shoes,grey,casual,Vans Men Era Grey Shoes,http://assets.myntassets.com/v1/images/style/properties/637030c279a66196db7aa13ee458bdaa_images.jpg,data/images/34861.jpg
22138,men,footwear,shoes,shoes,black,formal,Provouge Men Black Classic Formal Shoe,http://assets.myntassets.com/v1/images/style/properties/14ef53b95d09aa996909d3035e782203_images.jpg,data/images/22138.jpg
11914,men,footwear,sandal,sandals,black,casual,Franco Leone Men Casual Black Sandals,http://assets.myntassets.com/v1/images/style/properties/Franco-Leone-Men-Casual-Black-Sandals_64e305d58336526ca53af1df28ff7721_images.jpg,data/images/11914.jpg
39742,men,footwear,shoes,shoes,red,casual,Arrow Men Red Shoes,http://assets.myntassets.com/v1/images/style/properties/a5ab934bf95b73af42ac8f3ef4f3030e_images.jpg,data/images/39742.jpg
2826,men,footwear,shoes,shoes,brown,formal,Lee Cooper Men Leather Semi Formal Brown Shoe,http://assets.myntassets.com/v1/images/style/properties/af0944e686e90b5d9dbc5bc7e0be982f_images.jpg,data/images/2826.jpg
41832,men,footwear,shoes,shoes,black,casual,Skechers Men Black Sneakers,http://assets.myntassets.com/v1/images/style/properties/ca89d1b053d9453a17193bc0d056b56b_images.jpg,data/images/41832.jpg
20805,men,footwear,flip flops,flops,olive,casual,Fila Men Rambler Olive Flip Flops,http://assets.myntassets.com/v1/images/style/properties/aa5794990af2ef0cc5aa7240508c7d6f_images.jpg,data/images/20805.jpg
5469,men,footwear,shoes,shoes,black,sports,Nike Men's Nike Streetgato Black Shoe,http://assets.myntassets.com/v1/images/style/properties/57c85d90712fff84d799ecd09d4bc898_images.jpg,data/images/5469.jpg
5638,men,footwear,flip flops,flops,brown,casual,ADIDAS Men's Adi Liner Brown Flip Flop,http://assets.myntassets.com/v1/images/style/properties/77faada48a82a4805451fe6d1350bedf_images.jpg,data/images/5638.jpg
57934,men,footwear,sandal,sandals,brown,casual,Clarks Men Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Brown-Sandals_de132ea3035bd5070b3d638f6068ec61_images.jpg,data/images/57934.jpg
21188,men,footwear,flip flops,flops,black,casual,ADIDAS Men Adi Stars Tread Black Flip Flops,http://assets.myntassets.com/v1/images/style/properties/ae850f862dc4a53f4914528b52e8e82c_images.jpg,data/images/21188.jpg
35588,men,footwear,sandal,sandals,black,casual,Gliders Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/9d0512618e8f1ab54890cb7e7dddefaf_images.jpg,data/images/35588.jpg
11977,men,footwear,sandal,sandals,olive,casual,Fila Men Motor Sports Olive Sandals,http://assets.myntassets.com/v1/images/style/properties/8b227dec8c5f1b552970fd055c46b0ea_images.jpg,data/images/11977.jpg
44947,men,footwear,shoes,shoes,white,sports,Puma Men Mid Biz Ind White Shoes,http://assets.myntassets.com/v1/images/style/properties/c5bae9174c0e5fe600f0b9fc4e210d08_images.jpg,data/images/44947.jpg
50749,men,footwear,shoes,shoes,brown,casual,Red Chief Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/f4cead3fba42e4fee08f3fa55e8e7d8f_images.jpg,data/images/50749.jpg
28653,men,footwear,shoes,shoes,black,sports,Nike Men Air Max Quarter Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/c8b170a1d0ddd0a42661ea8b20244c99_images.jpg,data/images/28653.jpg
19928,men,footwear,flip flops,flops,yellow,casual,ADIDAS Men Adi Wind Yellow Flip Flops,http://assets.myntassets.com/v1/images/style/properties/cb0b368d53b7883b638332bb28869881_images.jpg,data/images/19928.jpg
3997,men,footwear,flip flops,flops,grey,casual,Spalding Men Grey & Orange Flip Flops,http://assets.myntassets.com/v1/images/style/properties/Spalding-Mens-Grey-Orange-Flip-Flop_141aff465eecd916173f9e1dcafdddc2_images.jpg,data/images/3997.jpg
23841,men,footwear,shoes,shoes,white,casual,ADIDAS Men White Snipe Lo Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/856b715d6fc1a22ae326b3e2074549ce_images.jpg,data/images/23841.jpg
11983,men,footwear,shoes,shoes,black,sports,FILA Men Dls Circuit 2 Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/a018ed2ebe20c7f8628dada209e42057_images.jpg,data/images/11983.jpg
